user_id,last_login_to_now,duration,level_end,os_corr,active_days,avg_session_cnt,is_payer
cf24f,1,582,37,0,106,4.4,1
2.10E+06,586,3,2,0,4,2,0
mgses,155,147,32,1,88,2.3,1
586d9,552,31,19,0,17,2.5,0
6f211,569,7,6,0,4,2,0
1abea,577,1,3,0,2,1.5,0
3da3f,577,0,1,0,1,4,0
qeiwp,4,404,33,0,247,4.2,1
b1000,575,0,1,0,1,3,0
84b6e,559,24,7,0,9,2.1,0
bd6ba,578,0,7,0,1,3,0
scgxf,0,167,56,0,165,11,1
gcdwa,7,496,73,0,415,13.9,1
701f9,583,0,7,0,1,2,0
xdzpv,72,421,48,0,364,5.7,1
kguda,103,386,60,1,365,7.5,1
9a0b9,570,20,18,0,21,4.6,0
erkgu,0,39,32,0,35,9.6,1
4.80E+66,556,19,14,1,9,2.7,0
6d1a0,590,0,1,0,1,2,0
22581,584,0,1,0,1,2,0
3c5fd,572,0,1,0,1,3,0
863da,577,0,1,0,1,2,0
mgrep,49,288,33,0,59,5.4,1
gqfko,0,46,37,0,47,15,1
23971,406,173,7,0,4,3,0
0f067,571,0,1,0,1,2,0
f6041,245,346,50,0,257,5,0
bd82f,283,299,35,1,48,10.8,1
ad8b0,588,0,2,1,1,3,0
e2707,565,6,17,0,7,9.2,0
b09cc,575,6,5,0,6,2.5,0
c7d8f,568,14,16,0,10,12.1,0
b0718,579,3,13,0,4,7.7,0
sejex,320,56,12,1,10,2.6,1
5ab6b,575,0,2,0,1,3,0
gjdtm,309,238,1,0,12,1.3,1
f4932,40,539,60,1,259,11.2,1
ieaqx,176,19,18,0,16,3.8,1
awgde,0,245,16,0,134,5,1
ldses,342,211,33,0,85,4.1,1
d786e,543,33,23,0,23,7.9,0
ceqre,0,308,61,0,296,5,1
pcgfe,144,73,35,1,55,6,1
cbab9,587,0,1,0,1,2,0
fgheh,64,353,58,1,296,8.1,1
f82ca,311,263,6,0,7,2,0
1fc5a,460,129,26,1,36,4.9,1
d3a9c,305,278,50,0,151,6.8,1
79a90,515,68,19,0,36,3.4,0
016fa,570,3,12,0,4,4,0
936ba,570,8,6,0,3,1.6,0
5466e,578,0,1,0,1,3,0
c35b1,575,2,3,0,2,3.5,0
2b0e2,545,29,9,0,12,2.2,0
880d9,105,482,27,0,57,4.2,0
4a5ad,119,453,8,0,2,4,0
8850e,194,393,54,0,280,7,0
kgyey,0,206,42,0,98,18.2,1
25472,127,447,25,0,73,2.1,0
qguee,258,191,35,1,53,6.5,1
bexpo,147,96,16,1,95,12.7,1
qexyk,0,254,55,0,254,10.2,1
8ae70,580,0,2,0,1,4,0
3320b,111,479,11,0,21,3.5,0
db249,587,1,1,1,2,2,0
ea583,579,0,2,0,1,2,0
4036,580,0,1,0,1,2,0
21063,588,0,1,0,1,2,0
98fd1,576,0,2,0,1,2,0
herqt,31,287,24,0,67,4.5,1
b4fc8,552,20,23,1,20,8.7,0
11915,582,1,1,0,2,2,0
grefv,42,385,53,0,314,15.8,1
2a3fe,507,68,32,0,64,10.7,1
98fbb,515,65,12,0,5,2.2,0
xwgpd,233,261,33,0,82,4.3,1
0a176,534,53,25,0,34,3.6,0
0aacf,590,0,1,0,1,2,0
df1bc,577,0,1,0,1,2,0
9ebe6,28,546,80,0,408,19.3,1
mqgid,128,372,66,1,243,11.6,1
fee60,573,3,13,0,4,11.2,0
gtefn,49,374,70,0,293,13.4,1
dd87c,585,0,1,0,1,2,0
a96b4,544,37,16,0,21,4.5,0
8c321,573,14,26,0,14,14.2,1
mgsdu,217,326,22,0,20,4.7,1
23742,216,373,36,0,88,11.1,0
87018,582,0,2,0,1,2,0
946d3,483,90,9,0,6,11.5,0
af7dc,579,0,3,0,1,2,0
2ea26,582,0,5,0,1,2,0
kedub,333,112,40,0,112,10.8,1
7ecf1,590,0,1,0,1,2,0
5859b,580,4,1,0,2,2.5,0
xguen,290,47,14,0,9,3.5,1
16022,281,300,30,1,93,4.7,0
b011d,578,0,1,0,1,3,0
qgfek,183,182,40,0,169,5.2,1
fb58b,29,545,3,1,37,4.5,0
d545a,530,55,7,0,8,1.2,0
kdykl,435,60,26,0,23,5.6,1
jggfo,0,16,28,1,17,13,1
4b979,576,0,1,0,1,2,0
3ac09,584,2,7,0,2,2.5,0
44840,288,301,23,0,38,5.6,0
47dc9,86,494,41,0,119,12.5,1
eb628,581,0,7,1,1,3,0
3f2ff,579,0,5,0,1,6,0
fa5fa,504,77,37,1,78,8.5,1
jenis,217,125,37,0,51,9.6,1
iogae,154,191,40,0,110,7.2,1
ff7f2,408,175,47,0,126,12.2,1
jgtet,0,279,72,0,278,19.5,1
xaegs,59,387,40,0,163,4.2,1
e38ae,579,0,1,0,1,2,0
fchgt,298,87,29,0,68,9.4,1
e66a9,568,15,7,0,12,4,0
wkgee,135,141,49,0,141,9.7,1
geeff,0,424,96,0,421,23.9,1
402bb,584,4,1,0,3,1.6,0
6649c,571,0,1,0,1,3,0
e0055,489,87,2,0,10,1.6,0
2e327,589,0,1,0,1,2,0
eba45,35,541,80,0,497,9.4,1
bcd27,0,577,67,0,547,4.3,1
cgoef,121,304,42,1,233,4.9,1
92074,582,0,1,0,1,2,0
07c28,1,589,31,0,126,2.7,1
1089e,583,0,3,1,1,2,0
gqety,46,252,61,0,232,8.3,1
ndytf,349,158,39,1,101,4.7,1
zensv,29,308,43,0,211,3.7,1
ecad5,576,1,7,0,2,3,0
hgmda,0,471,74,0,378,19.7,1
ckgze,0,209,52,0,193,9.5,1
bdrvz,70,493,63,0,195,17.6,1
bd933,0,572,81,0,212,5.4,1
tezap,98,126,1,0,99,5.7,1
hgteb,334,139,38,0,111,5.8,1
6904e,482,95,36,0,79,5.7,0
d3a9c,305,278,50,0,151,6.8,1
gfgwd,445,116,36,0,85,8.7,1
8.00E+287,551,22,23,0,22,4.7,0
743f2,581,2,12,0,3,15.6,0
71dfa,459,129,5,1,2,3.5,0
71909,586,0,2,1,1,2,0
40dbf,464,108,29,0,34,12.7,0
ac9f6,229,343,21,0,34,4.4,0
ecb67,572,4,8,0,4,4.5,0
a27ee,584,0,1,1,1,2,0
aigje,0,392,76,0,389,17.5,1
hfbyr,35,167,21,0,24,5.2,1
fe2ba,448,124,8,0,11,2.1,0
d2cdd,582,1,9,0,2,5.5,0
qczgv,0,153,43,1,153,10.5,1
50926,577,0,1,0,1,2,0
eb649,0,579,36,0,158,4,0
ekgue,276,196,42,0,143,8.5,1
ygjfl,18,15,1,0,9,4,1
c0ff4,553,22,17,0,14,2.5,0
0df14,577,0,3,0,1,4,0
11a2e,60,524,8,0,7,2.2,0
865bc,582,0,1,0,1,4,0
70413,497,89,1,0,2,1.5,0
gxfds,0,157,57,0,158,24.7,1
5814,0,582,122,0,583,29.7,1
22842,470,119,1,0,2,1.5,0
f7928,330,253,22,0,26,7.1,0
3a351,579,0,4,0,1,2,0
a9b51,276,300,55,0,231,9.7,0
gfedd,100,353,87,0,454,25,1
gaewf,61,188,40,0,102,4.1,1
56770,407,183,7,0,4,2,0
dgsez,0,222,58,0,206,5.9,1
reqrg,84,242,55,0,162,9.3,1
ccb13,232,354,24,0,44,5.8,0
igbdv,343,186,29,0,151,1.9,1
uggye,0,352,50,0,133,13.4,1
2f3bb,233,343,1,0,5,1.6,0
bermc,297,7,7,0,3,3.6,1
gvbbi,206,1,89,0,1,6,1
efd57,506,75,6,0,2,5,0
jegwn,231,194,44,0,148,8.4,1
0de20,578,0,2,0,1,3,0
igpfd,0,172,69,1,168,19.6,1
qgtep,306,24,28,0,23,10.2,1
gfdss,164,393,46,0,114,12.3,1
64b36,103,476,2,0,7,1.8,0
e7572,586,0,3,0,1,3,0
ggfda,0,166,49,1,163,13,1
yzmgt,419,32,22,0,24,3.6,1
4.34E+09,386,195,55,0,187,9.6,0
f89a4,576,1,6,0,2,1.5,0
vqgye,287,32,26,0,32,3.7,1
egnds,0,559,68,1,426,9.2,1
xogmd,37,527,44,0,76,29.1,1
gvewg,172,85,33,0,65,8.1,1
7c21c,418,168,21,0,21,7.4,0
093b9,0,580,118,0,573,15.5,1
a3769,579,3,8,0,4,8,0
c8a43,570,6,12,0,7,6.5,0
395fd,584,0,1,0,1,3,0
6c520,391,181,24,0,25,5.3,1
b12a5,0,576,51,0,244,5.2,1
4bb38,590,0,1,0,1,7,0
f6603,587,0,1,0,1,2,0
wdxhi,0,509,73,1,495,11.7,1
a66b4,466,111,14,0,11,3.6,0
3cd44,577,0,1,0,1,2,0
6a5e4,589,0,1,0,1,2,0
mepyn,305,34,24,0,35,9.3,1
33df3,577,2,1,0,2,1.5,0
guevt,125,113,1,0,80,10.3,1
385fd,572,10,7,0,5,2.8,0
geein,220,191,33,0,81,6,1
kfjko,0,82,45,1,82,10.7,1
glelj,229,121,28,0,70,3.4,1
340a9,517,73,7,0,3,2.3,0
udzuj,0,493,82,0,366,8.8,1
8ab4d,579,1,1,0,2,2,0
ygfel,0,347,83,0,338,31.8,1
174ec,582,1,1,0,2,2,0
91b2b,575,11,2,0,3,1.3,0
tfdnf,28,130,46,0,123,14.5,1
3cd2e,305,269,33,0,111,2.3,0
e0881,430,143,15,0,13,3.3,0
b7576,585,0,6,0,1,2,0
acb5f,513,70,9,0,5,4,0
ygteu,159,106,38,0,79,6.8,1
f6490,578,0,1,0,1,2,0
e450b,567,19,13,0,15,3.5,0
9a06e,83,501,28,0,93,4.7,0
291f3,570,0,1,0,1,2,0
fd889,570,0,1,0,1,4,0
sugqd,367,123,37,0,85,6.6,1
kdsdw,160,388,32,0,121,3.9,1
agefi,0,87,38,0,88,6.6,1
f66fc,579,0,1,0,1,2,0
0ecb0,448,126,6,0,3,1.6,0
56e8d,573,0,1,0,1,2,0
37a81,581,6,11,1,2,6.5,0
66376,573,1,3,0,2,2,0
ce264,250,331,8,0,14,1.5,0
geehd,315,100,57,0,100,46.2,1
adwxi,388,127,34,0,85,5.1,1
25521,466,112,39,0,101,9.7,1
12ec2,564,22,3,0,6,1.5,0
twjgd,0,116,43,1,108,4.2,1
heszd,296,2,10,0,2,3.5,1
udxaz,463,56,34,0,56,9.1,1
aaac9,574,0,1,1,2,1.5,0
e127e,574,14,16,1,11,4,0
gyeye,24,199,44,0,102,13.4,1
bb3ca,172,409,46,1,173,5.6,0
ggdwq,213,312,58,0,112,20.8,1
gadvl,34,495,31,0,413,2.2,1
126f0,578,0,1,0,1,2,0
eef42,307,267,42,1,82,9.8,1
zduug,0,531,87,0,520,15.9,1
f40f8,510,80,32,0,49,10.9,0
60915,572,0,1,0,1,2,0
dd5df,577,0,1,0,1,2,0
8c99a,577,0,1,0,1,2,0
da73e,458,123,9,1,13,2.6,0
f78fe,208,375,26,1,41,5,1
8464f,587,0,1,0,1,2,0
96db8,536,42,24,0,35,3.6,0
ldrut,0,571,71,0,477,6.8,1
57cdc,579,0,1,0,1,2,0
8909,13,565,79,1,524,10.5,1
4f85a,578,1,11,0,2,3.5,0
9776e,579,0,1,0,1,3,0
be441,454,122,5,0,6,1.5,0
jezgk,154,52,33,0,44,8,1
gjfdl,36,119,1,0,51,5.1,1
4ccb8,566,21,19,0,14,2.5,0
a5284,572,0,1,0,1,2,0
gdzeg,0,501,82,0,458,18.8,1
bexal,115,135,41,1,132,6.4,1
gsdat,178,303,50,0,245,8.6,1
ed8bf,485,103,5,0,3,2.3,0
9aa56,577,9,10,0,4,2.5,0
9a0b1,587,3,5,0,4,1.7,0
f5b31,576,5,6,0,3,2,0
79d3e,587,0,1,0,1,2,0
lgmfi,0,72,40,0,70,8.2,1
1b909,0,575,111,0,575,27.5,1
67352,577,0,1,1,1,2,0
kelzo,0,356,34,0,70,4.2,1
ixgsd,527,7,20,1,8,10.5,1
47d4c,570,6,10,0,4,5.2,0
tfdbb,0,168,51,1,135,11.5,1
igxeo,267,70,28,0,44,8.2,1
41ae4,586,1,4,0,2,2,0
48f42,589,1,1,0,2,2,0
hgoez,149,67,32,0,55,5.8,1
d2d56,579,0,1,0,1,2,0
f763f,589,0,1,0,1,2,0
95604,443,141,4,0,10,1.2,0
ada5a,582,0,1,0,1,2,0
gaeng,26,333,38,1,85,10.1,1
51013,56,525,9,0,10,2.6,0
f7967,590,0,4,0,1,2,0
ecbe9,580,0,1,0,1,2,0
d4c70,584,0,1,0,1,2,0
58774,588,2,12,0,3,7,0
a5834,503,80,10,1,5,3.4,0
664ff,573,0,2,0,1,3,0
a4e46,577,0,1,0,1,3,0
4dfaa,571,17,7,0,12,3.5,0
gbfle,0,39,34,0,40,10.1,1
vesyo,0,300,55,0,299,10.7,1
wgpfe,36,100,1,1,60,1.8,1
d4863,577,5,10,0,3,3,0
4db93,589,0,3,0,1,3,0
gefbp,0,203,65,0,204,15.7,1
frgld,500,17,32,0,18,11,1
91a5c,0,574,91,1,574,19.3,1
c71e2,388,189,52,0,156,9.1,0
0cd3d,578,0,1,0,1,3,0
7fbe1,529,50,10,0,8,3,0
527b1,509,65,29,0,34,5.5,0
gbdad,16,463,46,0,376,7,1
ndswy,534,10,22,0,11,12.6,1
gneoc,0,336,64,0,336,14.9,1
jgefj,53,20,1,0,19,4.6,1
semkw,0,356,37,1,252,2.6,1
pgudv,0,533,51,0,479,3.4,1
4fe09,576,0,4,0,1,2,0
hgodr,458,104,27,0,49,4,1
986d6,567,9,5,0,3,2.6,0
9.10E+72,567,8,1,0,2,1.5,0
geerl,289,18,26,0,18,17.5,1
vfojv,0,24,27,0,24,9.9,1
4233a,562,25,6,0,8,2.2,0
cgget,87,187,38,0,76,9.3,1
5ac64,573,0,1,0,1,2,0
rfory,0,15,27,0,13,18.7,1
gzduy,504,33,28,0,33,6.9,1
4a8ad,576,0,1,0,1,2,0
772dc,579,11,5,0,3,2,0
1ee41,575,1,5,0,2,2.5,0
gadtu,36,510,65,1,446,10.5,1
sgses,272,27,19,1,9,5.6,1
b41ae,585,1,8,0,2,4.5,0
igaeg,166,255,34,1,99,4.6,1
igaee,60,401,51,0,378,6.4,1
ggdvm,338,193,54,0,180,12.7,1
93e8a,511,69,8,0,6,2.3,0
b8e50,579,0,1,0,1,2,0
d6b60,583,2,8,0,2,2.5,0
gkebh,422,46,27,0,36,7.9,1
gaeoi,247,81,27,0,58,4.8,1
ggfkq,0,71,41,0,72,6.1,1
xeqin,0,313,58,0,286,9.1,1
yeekq,32,423,54,0,300,10.5,1
iezrf,11,210,43,0,98,4.1,1
xgmdu,493,50,18,0,15,3,1
da6b1,566,8,4,0,5,1.6,0
c88e9,396,192,13,0,18,2.7,0
97397,496,87,34,1,69,5.3,1
zcgrf,0,129,38,0,98,6,1
d66b4,557,33,14,0,5,5.4,0
goekh,0,389,58,0,215,15.9,1
grdrg,419,145,41,0,134,8.9,1
9415c,576,4,9,0,4,6.5,0
84eb6,573,5,8,0,3,3,0
gzflk,0,42,41,0,43,11.1,1
bgjdx,122,390,68,0,342,7.9,1
c90ee,212,363,17,0,10,4.9,0
gudwz,22,497,69,0,411,9.3,1
8.06E+11,581,0,1,0,1,2,0
oglew,0,245,35,0,231,2.7,1
dbd88,585,0,1,1,1,2,0
fedxg,38,419,46,1,150,6.6,1
f2371,117,464,42,1,153,2.7,1
30b7a,579,0,1,0,1,2,0
zgwel,0,348,61,0,269,8.9,1
533ca,284,305,24,0,43,5.7,0
segcs,0,436,79,1,435,8.5,1
9d966,589,0,1,0,1,3,0
gvega,341,87,46,0,87,16.9,1
bgbdu,460,71,36,0,71,6.4,1
36c50,80,502,69,0,392,7.4,1
50a8f,563,23,9,0,8,4.6,0
qgdee,83,367,33,1,54,7.9,1
mgwdv,0,541,65,1,529,5.4,1
pkgye,97,334,44,1,269,6,1
cc145,573,0,1,0,1,3,0
egvdw,418,109,35,0,85,8.3,1
30ba8,559,12,5,0,5,2.6,0
fgxej,0,371,89,0,371,28.9,1
bggen,334,13,27,0,14,18.7,1
gldxx,190,330,42,0,85,9.1,1
ggeut,0,282,49,0,235,3.4,1
8012d,344,237,36,0,139,5.1,0
qekeg,0,386,71,1,383,13,1
2f8e0,571,3,5,0,4,3.7,0
1af41,360,226,15,0,22,3.5,0
2d44d,541,41,19,1,18,4.2,0
e262a,589,0,6,1,1,5,0
f5a6e,569,6,7,0,5,3.2,0
vgrey,52,156,45,0,136,6.6,1
lehyi,0,405,63,0,306,11.4,1
goeht,153,264,44,1,234,9.8,1
6beb3,572,0,6,1,1,4,0
hgzfe,91,54,33,0,54,10.7,1
gcegj,32,390,43,1,168,5.7,1
1d4b9,578,0,1,1,1,2,0
7c74a,567,11,14,0,9,7.3,0
cgpew,179,62,33,0,62,6.4,1
45211,576,0,1,0,1,2,0
2894f,539,46,14,0,8,10.7,0
d6056,585,0,1,0,1,2,0
ac3a8,162,424,4,0,2,1.5,0
gyfey,47,95,1,0,69,7.2,1
pdrgr,526,32,24,0,25,4.2,1
7c2bc,496,81,4,0,3,2,0
gmdvn,197,329,48,0,207,8.5,1
adf96,576,0,1,0,1,2,0
egeds,436,122,25,1,43,5.8,1
ca18b,576,0,1,0,1,2,0
gifiv,0,117,38,0,110,8.6,1
13420,88,502,38,0,159,11.5,1
gkexz,117,119,35,0,45,11.2,1
qgqfb,104,87,31,0,73,3.6,1
15416,108,465,70,0,327,15.4,1
da1a8,556,34,6,1,2,3.5,0
rgjep,188,149,42,0,74,13.3,1
aaffb,576,0,1,0,1,2,0
kglei,299,113,48,0,110,17.2,1
d6872,576,0,1,0,1,2,0
qkgmd,419,120,47,0,119,12.4,1
e7e20,583,3,2,0,3,2,0
2d491,533,49,7,0,5,2.8,0
49032,577,0,1,0,1,2,0
gmewx,0,256,70,0,257,11,1
f3879,588,0,1,0,1,2,0
a985b,579,0,1,0,1,2,0
eb85e,572,0,2,0,1,2,0
46632,244,331,53,0,217,8.9,1
e215e,578,0,1,0,1,2,0
wlghd,0,520,71,0,513,14.5,1
2a824,582,0,1,1,1,3,0
gfkvg,0,61,38,0,62,10.4,1
eb512,302,278,66,1,269,10.7,1
dcgmd,0,517,93,0,514,17.1,1
afhby,92,12,16,0,8,4.6,1
dc7cb,295,288,59,0,278,8.5,1
gvfkt,39,17,1,0,11,7,1
mdtgf,23,529,60,0,273,9.8,1
94bf1,562,22,14,0,14,3.8,0
9455a,575,0,2,0,1,3,0
4dcf6,576,0,5,0,1,3,0
23f48,577,0,1,0,1,3,0
lequd,0,310,75,0,308,17,1
7.20E+01,567,4,7,0,5,3.8,0
e582b,582,0,2,0,1,3,0
lerxy,99,209,39,0,123,4.4,1
gqdwv,349,163,39,0,91,6.2,1
69611,586,0,2,0,1,2,0
5f1dc,576,0,3,0,1,2,0
9750,527,55,16,0,13,8.1,0
cb67a,579,0,1,0,1,3,0
4bf9f,576,0,1,0,1,2,0
1155c,413,171,35,0,66,7.1,1
56eb3,571,0,4,0,1,8,0
2e8d3,444,131,4,0,4,1.7,0
gifie,0,88,37,1,87,7.3,1
c220e,569,17,7,1,3,1.6,0
bd11e,582,0,1,0,1,2,0
lygld,311,218,37,0,68,9,1
pfgfi,34,92,38,0,83,6.8,1
eeuxo,254,13,19,0,13,3.7,1
9ca6a,222,361,6,0,10,2,0
vgddw,1,517,74,0,487,11,1
4cb68,471,101,4,0,7,2.4,0
4ce69,584,0,1,0,1,3,0
gddwo,491,20,13,0,8,3.3,1
61b2d,340,237,18,0,17,3.1,0
5768e,574,12,23,0,13,19,1
hgvek,287,77,37,1,78,9.6,1
42b43,577,6,3,1,4,1.5,0
4.11E+03,571,14,4,0,2,9,0
872cf,586,0,2,1,1,2,0
70014,565,15,18,0,15,3.5,0
igaej,269,98,38,0,88,9.4,1
3b709,546,33,14,1,26,1.7,0
rgcek,249,136,15,0,6,4.3,1
8604e,494,91,6,1,6,1.5,0
cdd6e,436,145,17,1,12,3.1,0
dcc0d,580,0,1,0,1,2,0
uagze,49,291,45,0,255,10.3,1
b3847,335,238,20,0,29,5.3,0
hgxdw,475,41,31,0,42,11.1,1
1024a,571,4,10,0,3,5,0
urtgn,2,34,23,0,26,5.5,1
gyepk,266,71,26,1,63,2.7,1
e6592,566,6,6,0,3,3,0
dygwe,9,424,38,0,118,7.9,1
b1ca3,572,0,2,0,1,2,0
56ff7,577,0,1,0,1,2,0
b21fc,0,587,84,0,555,8.7,1
d37e5,568,10,1,0,3,5,0
43a5b,576,0,1,0,1,2,0
c18c5,170,412,28,1,121,3.5,1
1c65a,404,168,6,0,4,3.5,0
nbgrd,433,75,28,0,61,3.4,1
reyag,210,19,24,0,19,5,1
gsebj,0,470,93,0,470,20,1
ogsfd,0,162,45,1,148,7.4,1
gvelc,299,54,32,0,49,9.6,1
tgxeb,357,121,17,0,24,2.3,1
bdb40,137,438,25,0,23,9.4,1
gneuh,0,283,52,0,259,6.3,1
gqesw,192,103,55,0,102,14.6,1
3f76c,576,1,4,0,2,2.5,0
a4407,579,0,4,0,1,3,0
fb7ff,570,0,1,0,1,2,0
sgodv,201,326,17,1,39,1.6,1
9a4a4,575,0,1,0,1,3,0
ugvdw,207,318,28,0,69,4,1
c8fdb,562,10,15,0,9,3.6,0
1.49E+03,532,54,35,0,54,10.6,0
jlgje,255,91,27,1,44,4.1,1
2801c,565,21,5,0,7,1.8,0
7a84c,537,41,36,0,42,17,1
2296,581,0,1,0,1,2,0
616ca,579,6,7,0,2,4.5,0
mngcd,551,5,11,1,5,7.6,1
smlgt,5,376,54,0,255,5.5,1
ekgnf,0,156,43,0,131,3.5,1
fa5fa,504,77,37,1,78,8.5,1
dgweg,0,438,105,0,438,22.8,1
058c2,584,4,9,1,4,7,0
vngef,0,41,29,0,42,6.5,1
0a70f,571,1,5,0,2,4,0
guene,0,345,65,0,346,24.7,1
qdvnx,530,4,12,1,5,8.4,1
6ee91,59,531,19,0,29,2.4,0
90211,575,8,6,0,4,2,0
a73f8,536,42,13,0,7,5.4,0
3898,125,456,57,1,359,9.1,0
407bf,577,3,1,0,2,1.5,0
33ab9,393,179,38,0,101,9.5,1
vwtgl,0,560,64,0,554,5.1,1
ggezo,0,219,51,0,214,8.1,1
00cc1,579,0,1,0,1,2,0
fobgl,297,84,28,0,84,3.1,1
uedtj,0,452,60,0,223,9.5,1
43a92,578,6,8,0,3,3.3,0
9b0c5,583,0,4,0,1,2,0
cgifh,21,95,35,0,92,6.1,1
e7768,472,100,2,0,2,2.5,0
9fddf,532,53,35,0,46,23.4,0
3bd7a,578,0,1,0,1,2,0
fsgcd,67,410,19,1,65,2.6,1
b7c75,563,12,13,0,6,3.1,0
uuglf,34,2,1,0,3,7.6,1
fbee2,578,0,7,0,1,3,0
f3cfc,585,1,9,0,2,10,0
mgmer,2,323,38,0,138,4.7,1
40717,239,337,35,0,131,2.6,1
qxggf,17,19,1,1,15,4,1
810ed,482,100,37,0,93,5.6,0
692a1,578,0,1,0,1,2,0
ceomj,297,35,19,0,29,2.6,1
4e8ac,420,157,12,0,23,2.7,0
fbxgr,324,79,36,0,63,11.5,1
66fe3,348,228,1,0,2,2.5,0
eecje,0,469,126,0,428,49,1
24401,452,122,36,0,102,8.3,1
70cde,577,0,1,0,1,2,0
1a7b7,492,89,10,0,5,1.8,0
97c98,577,0,4,0,1,2,0
48153,208,375,1,0,6,5.5,0
78a74,576,3,6,0,2,1.5,0
70b29,560,12,14,0,10,4.7,0
zgaen,17,313,51,0,217,16.3,1
e2002,371,206,53,0,199,7.8,0
6c78c,574,0,1,0,1,3,0
tgpfd,0,161,1,0,157,14.6,1
gdduv,0,533,71,0,516,11.8,1
3f542,186,404,44,1,175,4.2,1
2c36e,582,0,3,1,1,2,0
785cb,574,3,10,0,2,2.5,0
ca1f4,575,4,12,0,4,3.7,0
2.70E+51,224,366,28,0,92,4.2,0
f1608,502,72,46,1,73,18.9,1
gvdwh,470,53,24,0,36,4.5,1
1ef06,577,0,1,0,1,2,0
88f69,577,0,1,0,1,2,0
hgmdw,373,153,28,0,119,3.1,1
0bdd5,557,19,20,0,19,5.8,0
c5e93,577,0,1,0,1,2,0
bfdde,577,0,2,1,1,4,0
c7e8a,294,285,26,0,79,2.2,0
c6f65,584,0,1,0,1,2,0
3e604,186,400,82,0,400,18.3,1
qgjfc,71,79,30,0,63,4.5,1
b875e,0,575,28,0,45,4.1,1
23311,97,483,12,0,31,2.6,0
vgjfj,0,66,35,1,59,5.1,1
mdwyj,92,421,33,1,174,6.7,1
80c2d,572,0,2,0,1,5,0
igzdx,15,493,42,0,177,5.5,1
dkgcf,0,38,28,0,38,9.6,1
03e7e,578,0,1,0,1,2,0
e9027,587,0,8,0,1,7,0
ndvst,375,166,40,0,143,4.4,1
b5f31,587,1,10,0,2,8.5,0
7.74E+02,394,177,37,0,122,7.2,0
dbe6c,371,215,35,0,44,15.1,1
9831b,583,0,1,0,1,2,0
7288c,576,0,1,0,1,2,0
7448,577,0,1,0,1,5,0
377c6,147,434,7,0,4,6.7,0
8.90E+64,582,0,1,0,1,3,0
dgfef,312,105,39,1,88,5.9,1
05f87,573,0,1,0,1,3,0
cgxdx,460,48,15,0,14,2.8,1
odtzi,0,547,76,1,495,9.7,1
41939,571,13,11,0,6,4.5,0
97c48,573,1,8,0,2,6,0
gueif,99,309,48,0,221,5.6,1
hefgb,163,318,78,0,371,17.4,1
a63a6,456,126,15,0,22,4.2,0
1f4f8,578,0,1,1,1,4,0
b8b80,574,0,1,0,1,2,0
gespo,0,300,84,0,301,21.8,1
xgref,225,193,55,0,183,15.9,1
d18e2,582,0,1,0,1,2,0
bffcd,583,0,1,0,1,2,0
qeovy,202,142,43,0,120,5.1,1
tghei,158,247,48,0,118,11.9,1
e9db5,581,0,1,0,1,2,0
gcetm,0,292,64,0,291,9.5,1
2433a,370,216,30,0,48,7.9,1
ygxed,127,315,31,1,60,4.3,1
21ca0,561,28,7,0,3,2,0
820c3,581,0,1,0,1,2,0
1611f,53,527,64,0,395,5.1,0
25699,577,2,11,0,3,5.3,0
a1260,400,174,6,0,9,4,0
08fca,573,0,5,0,1,2,0
9b21f,574,13,12,0,7,4.1,0
vfdyo,155,10,17,0,10,5.7,1
fe11a,578,0,1,0,1,2,0
ebc2a,19,569,38,0,172,7.4,1
heyuu,162,59,25,0,40,3.4,1
78c3d,415,174,4,0,9,1.2,0
qgtfc,158,12,12,0,11,3.6,1
a905c,405,167,6,0,11,2.2,0
8e61f,573,1,10,0,2,11.5,0
462ad,578,0,2,1,1,2,0
gezkg,66,152,1,0,64,5.6,1
8a5fb,590,0,1,0,1,2,0
56a20,426,163,35,0,102,5.7,1
8f426,589,1,2,0,2,1.5,0
gdena,88,254,41,0,231,4.4,1
gpdya,5,494,62,1,339,10,1
bb3ba,0,576,108,0,547,21.2,1
db612,570,1,1,0,2,1.5,0
sgeeb,168,308,33,0,95,4.5,1
a3dd4,195,383,48,1,125,7.6,1
idumu,308,218,43,0,105,7,1
d6f46,358,224,43,0,181,5.3,1
23bd7,588,0,1,0,1,10,0
8c0d2,576,0,1,0,1,2,0
megpk,15,416,61,1,264,9,1
7f7e4,526,51,1,0,2,2,0
5a6a8,500,70,17,0,15,3.6,0
436ff,575,0,2,0,1,4,0
66f55,293,289,27,0,57,4.2,1
qepzv,137,189,55,0,189,15,1
3c6d7,582,0,1,1,1,2,0
mgpew,100,159,40,0,106,6.4,1
f8c35,581,0,2,1,1,2,0
4a5cc,580,10,1,0,3,2,0
nrgxe,250,68,37,0,54,10.9,1
4.60E+93,572,0,1,0,1,2,0
df0a5,559,15,8,0,5,3.2,0
f827d,587,0,4,0,1,4,0
pdsrv,14,535,60,0,324,12.4,1
sdslf,242,328,55,0,242,8.2,1
1.70E+87,175,409,27,1,47,3.7,0
0bd59,455,127,34,0,109,3.5,0
gsugi,0,355,65,0,345,8.4,1
b052b,511,60,31,1,60,4.1,0
b2127,566,7,15,0,6,5.5,0
cevlq,23,230,27,0,37,3.3,1
tgzdr,542,20,16,1,10,4.9,1
